date,tournament,status,home_team,away_team,home_score,away_score,odds_1,odds_x,odds_2
14 Apr 2019,Superettan 2019,Finished,Brommapojkarna,GAIS,1,2,2.04,3.50,4.20
13 Apr 2019,Superettan 2019,Finished,Brage,Halmstad,2,0,3.40,3.50,2.26
13 Apr 2019,Superettan 2019,Finished,Mjallby,Vasteras SK,2,1,2.50,3.30,3.00
12 Apr 2019,Superettan 2019,Finished,Jonkoping,Dalkurd,1,0,1.89,3.50,4.75
09 Apr 2019,Superettan 2019,Finished,Vasteras SK,Brage,1,1,2.06,3.62,3.60
08 Apr 2019,Superettan 2019,Finished,Norrby,Mjallby,2,1,2.31,3.50,3.10
07 Apr 2019,Superettan 2019,Finished,Frej,Syrianska,0,3,2.05,3.54,4.00
07 Apr 2019,Superettan 2019,Finished,Dalkurd,Brommapojkarna,0,4,2.38,3.28,3.11
07 Apr 2019,Superettan 2019,Finished,Varberg,Trelleborg,3,1,2.08,3.60,3.60
06 Apr 2019,Superettan 2019,Finished,Halmstad,Orgryte,1,3,2.06,3.40,3.82
06 Apr 2019,Superettan 2019,Finished,Degerfors,Jonkoping,2,1,2.76,3.25,2.68
05 Apr 2019,Superettan 2019,Finished,GAIS,Oster,1,1,2.63,3.25,2.79
02 Apr 2019,Superettan 2019,Finished,Jonkoping,Halmstad,0,1,2.50,3.10,3.13
01 Apr 2019,Superettan 2019,Finished,Brage,Frej,2,0,1.90,3.66,4.00
31 Mar 2019,Superettan 2019,Finished,Syrianska,Degerfors,1,4,2.96,3.30,2.51
31 Mar 2019,Superettan 2019,Finished,Oster,Dalkurd,0,0,1.87,3.74,4.33
30 Mar 2019,Superettan 2019,Finished,Trelleborg,GAIS,2,2,2.41,3.40,3.15
30 Mar 2019,Superettan 2019,Finished,Mjallby,Varberg,0,1,2.30,3.50,3.13
30 Mar 2019,Superettan 2019,Finished,Orgryte,Norrby,1,1,1.77,3.68,4.76
30 Mar 2019,Superettan 2019,Finished,Brommapojkarna,Vasteras SK,1,2,2.00,3.60,3.94
25 Nov 2018 - Promotion,Superettan 2018,Finished,Brommapojkarna,AFC Eskilstuna,1,2,2.50,3.15,3.30
23 Nov 2018 - Promotion,Superettan 2018,Finished,AFC Eskilstuna,Brommapojkarna,0,1,2.40,3.15,3.40
18 Nov 2018 - Relegation,Superettan 2018,Finished,Varberg,Oskarshamn,2,0,1.48,4.84,6.60
18 Nov 2018 - Relegation,Superettan 2018,Finished,Varnamo,Syrianska,2,2,1.44,4.70,7.40
15 Nov 2018 - Relegation,Superettan 2018,Finished,Syrianska,Varnamo,1,0,3.90,3.52,2.01
14 Nov 2018 - Relegation,Superettan 2018,Finished,Oskarshamn,Varberg,4,2,3.30,3.30,2.31
10 Nov 2018,Superettan 2018,Finished,Gefle,AFC Eskilstuna,2,2,4.14,3.80,1.86
10 Nov 2018,Superettan 2018,Finished,Brage,Degerfors,1,1,1.96,4.04,3.60
10 Nov 2018,Superettan 2018,Finished,Falkenberg,GAIS,0,2,2.10,4.00,3.26
10 Nov 2018,Superettan 2018,Finished,Frej,Varnamo,1,0,2.90,3.25,2.63
10 Nov 2018,Superettan 2018,Finished,Oster,Halmstad,1,4,2.12,3.74,3.75
10 Nov 2018,Superettan 2018,Finished,Helsingborg,Varberg,3,1,1.24,6.95,13.00
10 Nov 2018,Superettan 2018,Finished,Jonkoping,Norrby,0,0,2.01,3.50,4.00
10 Nov 2018,Superettan 2018,Finished,Orgryte,Landskrona,4,0,1.39,5.05,7.50
06 Nov 2018,Superettan 2018,Finished,Varberg,Brage,1,2,1.70,4.34,5.00
06 Nov 2018,Superettan 2018,Finished,GAIS,Oster,1,1,2.22,3.80,3.00
04 Nov 2018,Superettan 2018,Finished,Varnamo,Helsingborg,1,0,3.25,4.04,2.12
03 Nov 2018,Superettan 2018,Finished,AFC Eskilstuna,Frej,2,2,1.78,3.82,4.62
03 Nov 2018,Superettan 2018,Finished,Degerfors,Gefle,4,0,1.91,4.32,3.60
03 Nov 2018,Superettan 2018,Finished,Landskrona,Jonkoping,1,2,4.75,3.96,1.71
03 Nov 2018,Superettan 2018,Finished,Halmstad,Orgryte,1,2,1.99,3.70,3.75
03 Nov 2018,Superettan 2018,Finished,Norrby,Falkenberg,2,2,3.58,3.34,2.15
31 Oct 2018,Superettan 2018,Finished,Orgryte,Varberg,5,2,2.08,3.55,3.62
30 Oct 2018,Superettan 2018,Finished,Jonkoping,GAIS,2,0,2.25,3.60,3.22
30 Oct 2018,Superettan 2018,Finished,Gefle,Norrby,3,1,3.30,3.86,2.17
28 Oct 2018,Superettan 2018,Finished,Falkenberg,Varnamo,3,0,1.95,3.75,3.82
28 Oct 2018,Superettan 2018,Finished,Halmstad,Brage,1,0,1.64,4.33,5.00
27 Oct 2018,Superettan 2018,Finished,Frej,Degerfors,2,2,1.98,3.60,3.86
27 Oct 2018,Superettan 2018,Finished,Oster,Helsingborg,4,4,3.22,3.65,2.23
26 Oct 2018,Superettan 2018,Finished,Landskrona,AFC Eskilstuna,0,0,5.25,4.10,1.65
23 Oct 2018,Superettan 2018,Finished,Helsingborg,Halmstad,1,1,1.51,4.54,6.50
22 Oct 2018,Superettan 2018,Finished,Varberg,Frej,1,2,1.87,3.70,4.20
22 Oct 2018,Superettan 2018,Finished,Varnamo,Gefle,3,2,1.50,4.40,6.50
21 Oct 2018,Superettan 2018,Finished,Brage,Jonkoping,3,2,2.81,3.50,2.47
21 Oct 2018,Superettan 2018,Finished,AFC Eskilstuna,Falkenberg,1,0,1.98,3.54,4.12
20 Oct 2018,Superettan 2018,Finished,Degerfors,Oster,1,3,2.71,3.42,2.60
20 Oct 2018,Superettan 2018,Finished,GAIS,Landskrona,3,1,1.67,4.04,5.00
19 Oct 2018,Superettan 2018,Finished,Norrby,Orgryte,0,1,3.07,3.74,2.28
09 Oct 2018,Superettan 2018,Finished,Orgryte,Degerfors,2,0,1.58,4.20,5.50
08 Oct 2018,Superettan 2018,Finished,Frej,Jonkoping,1,1,2.90,3.48,2.48
08 Oct 2018,Superettan 2018,Finished,Gefle,GAIS,1,0,3.30,3.68,2.19
07 Oct 2018,Superettan 2018,Finished,Helsingborg,Falkenberg,1,0,1.61,4.25,5.75
07 Oct 2018,Superettan 2018,,,,-1,-1,,,
07 Oct 2018,Superettan 2018,Finished,Varberg,Norrby,4,0,2.07,3.60,3.58
06 Oct 2018,Superettan 2018,Finished,Halmstad,Varnamo,0,3,2.07,3.56,3.60
06 Oct 2018,Superettan 2018,Finished,Oster,Landskrona,5,0,1.79,3.75,4.75
05 Oct 2018,Superettan 2018,Finished,Brage,AFC Eskilstuna,0,0,3.38,3.34,2.34
02 Oct 2018,Superettan 2018,Finished,Jonkoping,Orgryte,2,2,2.25,3.40,3.40
01 Oct 2018,Superettan 2018,Finished,Varnamo,AFC Eskilstuna,0,0,3.10,3.17,2.48
30 Sep 2018,Superettan 2018,Finished,Norrby,Halmstad,3,2,3.78,3.86,2.00
30 Sep 2018,Superettan 2018,Finished,Oster,Gefle,0,0,1.48,4.70,7.50
30 Sep 2018,Superettan 2018,Finished,Landskrona,Frej,3,4,2.18,3.50,3.38
29 Sep 2018,Superettan 2018,Finished,Degerfors,Varberg,0,1,2.24,3.50,3.56
29 Sep 2018,Superettan 2018,Finished,GAIS,Helsingborg,1,1,3.80,3.52,2.06
28 Sep 2018,Superettan 2018,Finished,Falkenberg,Brage,3,2,1.55,4.45,5.40
25 Sep 2018,Superettan 2018,Finished,Halmstad,Landskrona,2,1,1.64,3.98,5.20
24 Sep 2018,Superettan 2018,Finished,AFC Eskilstuna,Oster,3,0,1.80,3.60,5.10
24 Sep 2018,Superettan 2018,Finished,Norrby,Varnamo,2,1,2.91,3.50,2.48
23 Sep 2018,Superettan 2018,Finished,Orgryte,Brage,4,1,1.93,3.82,4.52
23 Sep 2018,Superettan 2018,Finished,Helsingborg,Frej,1,0,1.26,6.65,12.00
23 Sep 2018,Superettan 2018,Finished,Falkenberg,Jonkoping,2,0,2.20,3.42,4.10
23 Sep 2018,Superettan 2018,Finished,Varberg,Gefle,1,2,1.51,4.84,6.50
22 Sep 2018,Superettan 2018,Finished,Degerfors,GAIS,1,1,2.47,3.54,2.98
19 Sep 2018,Superettan 2018,Finished,Helsingborg,Brage,4,1,1.52,4.50,6.80
18 Sep 2018,Superettan 2018,Finished,GAIS,Halmstad,1,2,2.57,3.64,2.80
18 Sep 2018,Superettan 2018,Finished,Landskrona,Varberg,0,2,2.55,3.44,2.91
17 Sep 2018,Superettan 2018,Finished,Frej,Orgryte,2,1,2.87,3.60,2.59
17 Sep 2018,Superettan 2018,Finished,Oster,Jonkoping,0,0,2.18,3.50,3.60
16 Sep 2018,Superettan 2018,Finished,Varnamo,Degerfors,1,2,2.00,3.75,4.00
16 Sep 2018,Superettan 2018,Finished,Gefle,Falkenberg,0,3,5.15,4.44,1.65
15 Sep 2018,Superettan 2018,Finished,AFC Eskilstuna,Helsingborg,0,0,3.58,3.40,2.23
15 Sep 2018,Superettan 2018,Finished,Brage,Norrby,2,3,1.70,4.10,6.00
14 Sep 2018,Superettan 2018,Finished,Halmstad,Varberg,1,1,1.56,4.20,5.80
12 Sep 2018,Superettan 2018,Finished,GAIS,Varnamo,1,2,2.09,3.75,3.58
11 Sep 2018,Superettan 2018,Finished,Falkenberg,Landskrona,1,2,1.48,4.62,6.90
09 Sep 2018,Superettan 2018,Finished,Orgryte,Oster,1,0,2.33,3.56,3.14
09 Sep 2018,Superettan 2018,Finished,Norrby,Frej,3,2,2.52,3.72,2.80
08 Sep 2018,Superettan 2018,Finished,Degerfors,AFC Eskilstuna,2,2,3.40,3.44,2.28
08 Sep 2018,Superettan 2018,Finished,Jonkoping,Gefle,1,0,1.64,4.14,5.75
04 Sep 2018,Superettan 2018,Finished,Gefle,Orgryte,0,1,3.86,3.76,1.90
03 Sep 2018,Superettan 2018,Finished,AFC Eskilstuna,GAIS,2,1,1.81,3.60,4.70
03 Sep 2018,Superettan 2018,Finished,Oster,Falkenberg,2,3,2.60,3.70,2.70
03 Sep 2018,Superettan 2018,Finished,Varberg,Varnamo,2,2,2.81,3.40,2.63
02 Sep 2018,Superettan 2018,Finished,Halmstad,Jonkoping,1,0,2.21,3.40,3.62
02 Sep 2018,Superettan 2018,Finished,Landskrona,Norrby,1,1,1.99,3.58,4.30
01 Sep 2018,Superettan 2018,Finished,Degerfors,Helsingborg,1,1,4.52,3.90,1.83
01 Sep 2018,Superettan 2018,Finished,Brage,Frej,1,0,1.74,4.34,4.75
28 Aug 2018,Superettan 2018,Finished,Orgryte,GAIS,1,3,2.59,3.44,2.87
27 Aug 2018,Superettan 2018,Finished,Jonkoping,Varberg,4,2,1.97,3.45,4.50
27 Aug 2018,Superettan 2018,Finished,Varnamo,Oster,1,0,3.00,3.52,2.50
26 Aug 2018,Superettan 2018,Finished,Norrby,AFC Eskilstuna,0,2,4.68,3.54,1.90
26 Aug 2018,Superettan 2018,Finished,Falkenberg,Degerfors,4,1,1.83,3.90,4.52
26 Aug 2018,Superettan 2018,Finished,Brage,Landskrona,5,1,2.16,3.60,3.62
26 Aug 2018,Superettan 2018,Finished,Frej,Halmstad,1,5,3.20,3.90,2.27
25 Aug 2018,Superettan 2018,Finished,Helsingborg,Gefle,3,0,1.22,7.00,15.00
20 Aug 2018,Superettan 2018,Finished,Gefle,Brage,0,2,2.90,3.78,2.39
20 Aug 2018,Superettan 2018,Finished,Degerfors,Norrby,2,1,1.67,4.40,5.00
20 Aug 2018,Superettan 2018,Finished,Oster,Frej,2,0,1.66,4.70,5.50
20 Aug 2018,Superettan 2018,Finished,Varnamo,Orgryte,2,1,3.30,3.56,2.32
19 Aug 2018,Superettan 2018,Finished,Helsingborg,Landskrona,2,0,1.53,4.55,7.20
19 Aug 2018,Superettan 2018,Finished,GAIS,Varberg,0,2,1.69,4.10,5.75
18 Aug 2018,Superettan 2018,Finished,AFC Eskilstuna,Jonkoping,1,0,1.79,3.75,5.30
17 Aug 2018,Superettan 2018,Finished,Falkenberg,Halmstad,1,0,2.32,3.64,3.30
14 Aug 2018,Superettan 2018,Finished,Orgryte,Helsingborg,3,4,3.60,3.64,2.13
13 Aug 2018,Superettan 2018,Finished,Jonkoping,Varnamo,1,3,1.79,3.94,4.68
12 Aug 2018,Superettan 2018,Finished,Norrby,GAIS,1,1,3.60,3.52,2.23
12 Aug 2018,Superettan 2018,Finished,Frej,Falkenberg,3,2,3.25,3.80,2.23
11 Aug 2018,Superettan 2018,Finished,Varberg,AFC Eskilstuna,1,1,3.50,3.42,2.25
11 Aug 2018,Superettan 2018,Finished,Brage,Oster,0,4,2.87,3.64,2.53
11 Aug 2018,Superettan 2018,Finished,Halmstad,Gefle,1,2,1.38,5.55,8.50
10 Aug 2018,Superettan 2018,Finished,Landskrona,Degerfors,1,2,2.48,3.60,2.96
07 Aug 2018,Superettan 2018,Finished,Falkenberg,Orgryte,1,1,2.16,3.72,3.46
06 Aug 2018,Superettan 2018,Finished,GAIS,Brage,1,1,1.84,4.12,4.28
06 Aug 2018,Superettan 2018,Finished,Varnamo,Landskrona,1,1,2.61,3.54,2.76
05 Aug 2018,Superettan 2018,Finished,AFC Eskilstuna,Halmstad,2,1,2.10,3.36,3.92
05 Aug 2018,Superettan 2018,Finished,Gefle,Frej,2,5,2.41,3.88,2.95
04 Aug 2018,Superettan 2018,Finished,Degerfors,Jonkoping,2,1,2.57,3.36,2.98
04 Aug 2018,Superettan 2018,Finished,Oster,Varberg,1,1,1.59,4.32,6.50
02 Aug 2018,Superettan 2018,Finished,Helsingborg,Norrby,2,0,1.23,6.85,12.00
31 Jul 2018,Superettan 2018,Finished,Halmstad,Degerfors,2,1,1.78,4.04,4.56
30 Jul 2018,Superettan 2018,Finished,Orgryte,AFC Eskilstuna,0,0,2.29,3.36,3.44
29 Jul 2018,Superettan 2018,Finished,Jonkoping,Helsingborg,1,3,3.12,3.38,2.46
29 Jul 2018,Superettan 2018,Finished,Landskrona,Gefle,3,1,1.67,4.32,5.20
28 Jul 2018,Superettan 2018,Finished,Frej,GAIS,3,1,3.58,3.64,2.13
28 Jul 2018,Superettan 2018,Finished,Brage,Varnamo,0,1,1.75,4.48,4.50
28 Jul 2018,Superettan 2018,Finished,Varberg,Falkenberg,0,3,3.48,3.76,2.11
28 Jul 2018,Superettan 2018,Finished,Norrby,Oster,0,2,3.64,3.68,2.10
02 Jul 2018,Superettan 2018,Finished,AFC Eskilstuna,Orgryte,0,0,1.95,3.60,4.00
01 Jul 2018,Superettan 2018,Finished,Landskrona,Oster,2,3,2.57,3.42,2.90
01 Jul 2018,Superettan 2018,Finished,Falkenberg,Helsingborg,2,3,2.45,3.54,3.00
30 Jun 2018,Superettan 2018,Finished,Degerfors,Frej,3,1,1.72,4.20,4.82
30 Jun 2018,Superettan 2018,Finished,Gefle,Varberg,2,2,2.25,3.52,3.40
30 Jun 2018,Superettan 2018,Finished,Varnamo,Brage,2,3,3.18,3.54,2.39
30 Jun 2018,Superettan 2018,Finished,GAIS,Norrby,4,1,1.81,3.80,4.82
30 Jun 2018,Superettan 2018,Finished,Jonkoping,Halmstad,1,1,2.44,3.44,3.30
26 Jun 2018,Superettan 2018,Finished,Orgryte,Jonkoping,1,2,2.07,3.32,3.92
25 Jun 2018,Superettan 2018,Finished,Brage,Halmstad,3,2,2.47,3.40,3.00
25 Jun 2018,Superettan 2018,Finished,Degerfors,Falkenberg,0,2,2.90,3.82,2.45
24 Jun 2018,Superettan 2018,Finished,Oster,AFC Eskilstuna,0,0,2.44,3.46,3.10
24 Jun 2018,Superettan 2018,Finished,Frej,Gefle,0,0,2.28,3.68,3.20
24 Jun 2018,Superettan 2018,Finished,Helsingborg,Varnamo,1,0,1.44,5.05,7.20
24 Jun 2018,Superettan 2018,Finished,Varberg,GAIS,2,2,3.20,3.56,2.34
24 Jun 2018,Superettan 2018,Finished,Norrby,Landskrona,1,0,2.89,3.54,2.54
19 Jun 2018,Superettan 2018,Finished,Varberg,Helsingborg,3,3,4.90,3.96,1.86
18 Jun 2018,Superettan 2018,Finished,GAIS,Degerfors,1,1,2.38,3.42,3.24
17 Jun 2018,Superettan 2018,Finished,Halmstad,AFC Eskilstuna,2,1,2.65,3.50,2.78
17 Jun 2018,Superettan 2018,Finished,Jonkoping,Falkenberg,1,3,2.45,3.40,3.00
16 Jun 2018,Superettan 2018,Finished,Gefle,Oster,2,4,3.16,3.64,2.31
16 Jun 2018,Superettan 2018,Finished,Orgryte,Norrby,1,2,1.42,4.92,8.50
16 Jun 2018,Superettan 2018,Finished,Landskrona,Brage,1,2,1.98,3.60,4.20
16 Jun 2018,Superettan 2018,Finished,Varnamo,Frej,1,2,1.92,4.04,4.00
14 Jun 2018,Superettan 2018,Finished,Halmstad,Helsingborg,2,1,3.02,3.40,2.34
12 Jun 2018,Superettan 2018,Finished,GAIS,Orgryte,4,4,3.20,3.36,2.32
11 Jun 2018,Superettan 2018,Finished,Varnamo,Jonkoping,0,1,2.81,3.20,2.70
10 Jun 2018,Superettan 2018,Finished,Helsingborg,Degerfors,4,1,1.69,4.28,5.50
10 Jun 2018,Superettan 2018,Finished,Falkenberg,Gefle,3,0,1.57,4.30,6.00
09 Jun 2018,Superettan 2018,Finished,AFC Eskilstuna,Landskrona,2,0,2.04,3.45,4.00
09 Jun 2018,Superettan 2018,Finished,Brage,Varberg,1,0,1.92,3.60,4.28
09 Jun 2018,Superettan 2018,Finished,Halmstad,Frej,2,2,1.55,4.38,6.65
09 Jun 2018,Superettan 2018,Finished,Oster,Norrby,3,0,1.89,3.64,4.75
05 Jun 2018,Superettan 2018,Finished,Gefle,Helsingborg,1,1,4.04,4.06,1.96
04 Jun 2018,Superettan 2018,Finished,Jonkoping,AFC Eskilstuna,0,0,2.54,3.22,3.20
03 Jun 2018,Superettan 2018,Finished,Orgryte,Falkenberg,1,1,2.39,3.45,3.20
03 Jun 2018,Superettan 2018,Finished,Landskrona,GAIS,1,1,2.58,3.56,2.82
02 Jun 2018,Superettan 2018,Finished,Degerfors,Varnamo,4,1,2.07,3.45,3.75
02 Jun 2018,Superettan 2018,Finished,Norrby,Brage,2,0,3.30,3.62,2.35
02 Jun 2018,Superettan 2018,Finished,Frej,Oster,3,2,3.75,3.50,2.08
02 Jun 2018,Superettan 2018,Finished,Varberg,Halmstad,2,3,3.90,3.40,2.03
29 May 2018,Superettan 2018,Finished,Varberg,Degerfors,0,1,3.30,3.45,2.39
29 May 2018,Superettan 2018,Finished,Varnamo,Falkenberg,1,4,2.55,3.50,2.75
28 May 2018,Superettan 2018,Finished,AFC Eskilstuna,Norrby,4,0,1.56,4.36,6.50
28 May 2018,Superettan 2018,Finished,Gefle,Landskrona,1,5,2.90,3.25,2.61
28 May 2018,Superettan 2018,Finished,Helsingborg,Jonkoping,1,0,2.02,3.25,4.00
27 May 2018,Superettan 2018,Finished,GAIS,Frej,2,1,1.45,5.30,8.00
27 May 2018,Superettan 2018,Finished,Halmstad,Oster,3,0,2.34,3.50,3.20
26 May 2018,Superettan 2018,Finished,Brage,Orgryte,3,1,2.60,3.50,2.70
25 May 2018,Superettan 2018,Finished,Falkenberg,Varberg,3,2,1.61,4.12,6.35
24 May 2018,Superettan 2018,Finished,AFC Eskilstuna,Gefle,1,1,1.45,5.10,7.70
24 May 2018,Superettan 2018,Finished,Norrby,Helsingborg,0,1,3.44,3.62,2.14
23 May 2018,Superettan 2018,Finished,Frej,Brage,0,0,2.97,3.50,2.32
23 May 2018,Superettan 2018,Finished,Jonkoping,Degerfors,2,2,2.09,3.58,3.85
23 May 2018,Superettan 2018,Finished,Landskrona,Halmstad,0,0,2.28,3.50,3.20
23 May 2018,Superettan 2018,Finished,Orgryte,Varnamo,4,0,1.72,3.86,5.75
22 May 2018,Superettan 2018,Finished,Oster,GAIS,1,3,2.19,3.40,3.58
20 May 2018,Superettan 2018,Finished,Helsingborg,Orgryte,2,0,2.22,3.40,3.40
20 May 2018,Superettan 2018,Finished,Varnamo,Halmstad,1,3,2.72,3.40,2.78
19 May 2018,Superettan 2018,Finished,Frej,Landskrona,2,1,3.08,3.60,2.38
19 May 2018,Superettan 2018,Finished,Varberg,Oster,1,2,3.20,3.52,2.40
19 May 2018,Superettan 2018,Finished,Degerfors,Brage,2,2,2.04,3.80,4.00
19 May 2018,Superettan 2018,Finished,Falkenberg,Norrby,0,0,1.63,4.50,5.30
18 May 2018,Superettan 2018,Finished,GAIS,AFC Eskilstuna,0,1,2.21,3.55,3.30
18 May 2018,Superettan 2018,Finished,Gefle,Jonkoping,1,2,3.14,3.44,2.45
15 May 2018,Superettan 2018,Finished,Landskrona,Helsingborg,1,1,3.35,3.44,2.20
14 May 2018,Superettan 2018,Finished,Norrby,Degerfors,1,3,2.41,3.62,3.02
13 May 2018,Superettan 2018,Finished,Halmstad,GAIS,1,0,2.13,3.76,3.50
13 May 2018,Superettan 2018,Finished,Oster,Varnamo,0,0,1.70,3.96,5.50
12 May 2018,Superettan 2018,Finished,Brage,Falkenberg,3,4,2.94,3.54,2.50
12 May 2018,Superettan 2018,Finished,AFC Eskilstuna,Varberg,2,2,1.69,3.80,6.20
12 May 2018,Superettan 2018,Finished,Jonkoping,Frej,1,0,1.38,5.80,8.00
11 May 2018,Superettan 2018,Finished,Orgryte,Gefle,3,1,1.57,4.42,6.70
08 May 2018,Superettan 2018,Finished,Helsingborg,GAIS,2,1,1.76,4.00,4.50
07 May 2018,Superettan 2018,Finished,Gefle,Halmstad,1,3,2.60,3.66,2.79
07 May 2018,Superettan 2018,Finished,Varnamo,Norrby,0,0,1.86,3.90,4.00
06 May 2018,Superettan 2018,Finished,Falkenberg,Oster,0,2,1.70,4.00,4.96
06 May 2018,Superettan 2018,Finished,Varberg,Landskrona,1,0,3.05,3.30,2.48
05 May 2018,Superettan 2018,Finished,Jonkoping,Brage,0,0,1.94,3.60,4.40
05 May 2018,Superettan 2018,Finished,Degerfors,Orgryte,0,1,2.54,3.52,2.88
04 May 2018,Superettan 2018,Finished,Frej,AFC Eskilstuna,0,2,7.50,5.95,1.41
01 May 2018,Superettan 2018,Finished,Halmstad,Falkenberg,1,1,2.43,3.40,3.20
01 May 2018,Superettan 2018,Finished,Norrby,Jonkoping,1,2,2.75,3.50,2.86
30 Apr 2018,Superettan 2018,Finished,AFC Eskilstuna,Degerfors,3,0,1.85,3.60,4.48
29 Apr 2018,Superettan 2018,Finished,Frej,Varberg,2,3,2.16,3.56,3.56
29 Apr 2018,Superettan 2018,Finished,Brage,Helsingborg,1,1,4.00,3.80,2.00
28 Apr 2018,Superettan 2018,Finished,Oster,Orgryte,1,3,2.26,3.50,3.50
28 Apr 2018,Superettan 2018,Finished,Landskrona,Varnamo,2,0,2.25,3.64,3.25
27 Apr 2018,Superettan 2018,Finished,GAIS,Gefle,0,0,1.66,4.16,5.50
24 Apr 2018,Superettan 2018,Finished,Helsingborg,AFC Eskilstuna,0,2,1.64,4.38,5.95
24 Apr 2018,Superettan 2018,Finished,Varnamo,Varberg,2,0,2.37,3.48,3.18
22 Apr 2018,Superettan 2018,Finished,Falkenberg,Frej,3,1,1.36,5.85,9.10
22 Apr 2018,Superettan 2018,Finished,Norrby,Gefle,0,2,1.95,3.94,4.00
22 Apr 2018,Superettan 2018,Finished,Jonkoping,Oster,0,1,2.29,3.36,3.46
21 Apr 2018,Superettan 2018,Finished,Degerfors,Landskrona,2,1,2.12,3.58,3.68
21 Apr 2018,Superettan 2018,Finished,Orgryte,Halmstad,2,0,2.15,3.50,3.70
20 Apr 2018,Superettan 2018,Finished,Brage,GAIS,1,1,2.49,3.62,3.00
17 Apr 2018,Superettan 2018,Finished,Landskrona,Orgryte,2,2,2.71,3.34,2.82
16 Apr 2018,Superettan 2018,Finished,Halmstad,Norrby,0,2,1.57,4.84,5.65
16 Apr 2018,Superettan 2018,Finished,Varberg,Jonkoping,2,1,3.20,3.20,2.61
15 Apr 2018,Superettan 2018,Finished,AFC Eskilstuna,Varnamo,4,0,2.21,3.64,3.50
15 Apr 2018,Superettan 2018,Finished,Oster,Brage,1,2,1.73,4.04,5.50
15 Apr 2018,Superettan 2018,Finished,GAIS,Falkenberg,0,2,2.04,3.74,3.78
14 Apr 2018,Superettan 2018,Finished,Gefle,Degerfors,0,1,2.49,3.52,2.96
14 Apr 2018,Superettan 2018,Finished,Frej,Helsingborg,1,5,4.44,3.84,1.86
11 Apr 2018,Superettan 2018,Finished,Varnamo,GAIS,1,2,3.75,3.62,2.08
09 Apr 2018,Superettan 2018,Finished,Brage,Gefle,4,2,1.98,3.60,4.16
08 Apr 2018,Superettan 2018,Finished,Orgryte,Frej,2,1,1.72,4.10,5.10
08 Apr 2018,Superettan 2018,Finished,Norrby,Varberg,2,1,2.04,3.86,3.74
08 Apr 2018,Superettan 2018,Finished,Helsingborg,Oster,3,1,1.89,3.64,4.56
07 Apr 2018,Superettan 2018,Finished,Jonkoping,Landskrona,0,2,1.89,3.89,4.35
07 Apr 2018,Superettan 2018,Finished,Falkenberg,AFC Eskilstuna,2,0,2.05,3.75,3.72
07 Apr 2018,Superettan 2018,Finished,Degerfors,Halmstad,1,2,3.11,3.40,2.44
03 Apr 2018,Superettan 2018,Finished,Varberg,Orgryte,0,2,2.62,3.26,2.99
02 Apr 2018,Superettan 2018,Finished,Frej,Norrby,2,2,2.47,3.64,2.95
02 Apr 2018,Superettan 2018,Finished,Gefle,Varnamo,2,1,2.50,3.46,2.99
01 Apr 2018,Superettan 2018,Finished,Landskrona,Falkenberg,2,3,2.55,3.42,2.95
01 Apr 2018,Superettan 2018,Finished,Oster,Degerfors,2,2,1.78,3.86,5.50
01 Apr 2018,Superettan 2018,Finished,GAIS,Jonkoping,2,1,2.35,3.50,3.29
31 Mar 2018,Superettan 2018,Finished,AFC Eskilstuna,Brage,0,0,2.46,3.50,3.08
19 Nov 2017 - Promotion,Superettan 2017,Finished,Jonkoping,Trelleborg,1,1,1.89,3.75,4.55
15 Nov 2017 - Promotion,Superettan 2017,Finished,Trelleborg,Jonkoping,2,0,2.71,3.10,3.00
11 Nov 2017 - Relegation,Superettan 2017,Finished,Frej,Akropolis,0,0,2.38,3.96,3.00
11 Nov 2017 - Relegation,Superettan 2017,After ET,Orgryte,Mjallby,3,1,1.97,4.20,4.00
09 Nov 2017 - Relegation,Superettan 2017,Finished,Akropolis,Frej,1,1,3.20,3.75,2.35
09 Nov 2017 - Relegation,Superettan 2017,Finished,Mjallby,Orgryte,2,1,2.37,3.40,3.46
04 Nov 2017,Superettan 2017,Finished,Atvidaberg,Norrby,0,1,5.40,4.55,1.60
04 Nov 2017,Superettan 2017,Finished,Brommapojkarna,Gefle,4,1,1.96,3.75,4.20
04 Nov 2017,Superettan 2017,Finished,Trelleborg,Dalkurd,2,2,2.93,3.35,2.68
04 Nov 2017,Superettan 2017,Finished,Degerfors,Syrianska,3,1,1.15,11.50,18.00
04 Nov 2017,Superettan 2017,Finished,Falkenberg,Frej,3,1,1.26,7.30,13.00
04 Nov 2017,Superettan 2017,Finished,GAIS,Varberg,3,0,2.09,3.56,3.80
04 Nov 2017,Superettan 2017,Finished,Helsingborg,Oster,0,2,2.21,3.50,3.60
04 Nov 2017,Superettan 2017,Finished,Varnamo,Orgryte,2,1,2.39,3.65,2.93
31 Oct 2017,Superettan 2017,Finished,Oster,Brommapojkarna,0,0,3.50,3.60,2.10
31 Oct 2017,Superettan 2017,Finished,Norrby,Varnamo,2,3,1.80,4.15,4.00
29 Oct 2017,Superettan 2017,Finished,Syrianska,Falkenberg,1,2,2.20,3.85,3.00
29 Oct 2017,Superettan 2017,Finished,Gefle,Degerfors,1,1,1.49,4.75,6.50
29 Oct 2017,Superettan 2017,Finished,Orgryte,Helsingborg,0,3,1.96,3.92,3.88
